username,date,tweet
michael_saylor,2020-11-27,The signal is monetary expansion everywhere.  The problem is people are going to lose half their wealth in a few years.  The solution is #Bitcoin.  The rest is noise.
michael_saylor,2020-11-26,"All my best investments were in networks that everyone needed, no one could stop, and few understood.  #Bitcoin is the monetary network."
michael_saylor,2020-11-25,"#Bitcoin is the world's best treasury reserve asset, the emerging dominant monetary network, and the solution to the store of value problem faced by 7.5 billion people &amp; $300 trillion in capital.  At this point, it is all but unstoppable."
michael_saylor,2020-11-24,"#Gold delivers financial freedom via horse, buggy, &amp; stagecoach.   #Bitcoin is a crypto-powered warp drive.   When the monetary mass transit system of the modern state breaks down, we might go back to an economy powered by horses, donkeys &amp; mules, but I doubt it."
michael_saylor,2020-11-23,The beneficially marriage of Big Tech &amp; #Bitcoin - PayPal gets a reserve asset that has been appreciating more than 100% per year vs. USD for the past decade.   Bitcoin gets a mobile payment network &amp; currency compliance protocols.   https://t.co/rDva4LHtUo
michael_saylor,2020-11-23,Investing in #Bitcoin &amp; #Gold because you are looking to store your value is like investing in Apple &amp; Kodak because you are looking to store your photos.
michael_saylor,2020-11-22,"@RayDalio  – If #Bitcoin is the solution to the great monetary inflation we all face, you have $ billions to gain.  If it’s not, I have $1 billion in $BTC to lose.   Given the stakes, could you invest an hour &amp; watch my interview below?   We will find the truth together."
michael_saylor,2020-11-22,"For the traditional investor, I explain why #Bitcoin is “The Monetary Network”, a juggernaut critical to billions of people &amp; a better Store of Value for $300 trillion currently trapped &amp; rapidly depreciating in Bonds, Stocks, Real Estate, Cash, &amp; Gold.   https://t.co/kSx4QoOcIc"
michael_saylor,2020-11-21,"Money is energy.   #Bitcoin is the first crypto monetary energy network, capable of collecting all the world’s liquid energy, storing it over time without power loss, and channeling it across space with negligible impedance."
michael_saylor,2020-11-20,"When the #Bitcoin Dragon emerges from its lair, the first thing it will eat is the Kingdom of #Gold."
michael_saylor,2020-11-20,"Banks once offered savings accounts yielding 5% annual interest, taxable.  Today, banks offer 0% interest, or you can choose the Bank of #Bitcoin, offering a savings account currently yielding more than 100% annual interest, tax deferred."
michael_saylor,2020-11-19,"This is why #Bitcoin should be neither a currency, nor a payment network.   The principles of humility &amp; harmony dictate that we should allow technology partners to provide for payments, &amp; defer to governments on matters of currency.  $BTC is a purely engineered Store of Value."
michael_saylor,2020-11-19,"For thousands of years, we crossed oceans in wooden ships &amp; stored value in golden coins.  With the invention of steel, wooden ships became ornamental yachts.  With the invention of #Bitcoin, golden coins will become ornamental jewelry.   https://t.co/OskseN3Rjf"
michael_saylor,2020-11-18,"Given the challenge of how to invest $600 million in treasury reserves, after a lifetime of experience &amp; months of analysis, I decided on an allocation of 100% #Bitcoin, 0% Bonds, 0% Stocks, 0% Real Estate, 0% Gold.  Seems rational to me.   You may have a different opinion."
michael_saylor,2020-11-18,"In a world where #Bitcoin is .01% of the investment options, with .1% of the invested capital, understood by less than 1% of the investors, familiar to less than 10% of the people, a 47% yes vote is an overwhelming endorsement.   Those who remain short $BTC should be terrified."
michael_saylor,2020-11-18,#Bitcoin is a monetary network that gets stronger as more individuals &amp; corporations adopt it to protect their treasury reserves. The fire in cyberspace is spreading...
michael_saylor,2020-11-17,"#Bitcoin isn’t a train leaving the station, it’s an ark to avoid drowning in the currency flood.   Missing the train means an opportunity lost.   Missing the ark means everything lost."
michael_saylor,2020-11-17,"Three things I see:  @Maisie_Williams is wiser than most professional investors, 45.6% of her fans know the answer, &amp; only .1% of the money has figured this out and moved onto the #Bitcoin monetary network.   #Bitcoin is a risk worth taking.  #Bitcoin is  https://t.co/kZl3k7Tm4h"
michael_saylor,2020-11-16,"With @princey1976  I discuss the deeper implications of the Virtual Wave, why the world needs free &amp; better Education for billions of people, and how #Bitcoin is a fundamental engineering advance critical to the progression of the human race.    https://t.co/jeRkEiZOia"
michael_saylor,2020-11-15,"Searching for everlasting value &amp; escape from the sinking Swamp of Fiat, I crossed a Desert of Bonds, wandered the Forest of Stocks, climbed a Mountain of Real Estate &amp; passed the Mirage of Gold, before finally ascending to cyberspace &amp; finding refuge within the Bank of #Bitcoin."
michael_saylor,2020-11-12,"@LynAldenContact  addresses concerns about the mythical “#Bitcoin Bubble”, Intrinsic Value, Scalability, Energy Usage, Volatility, Regulation, &amp; Exchange Access in a thoughtful, responsible, articulate fashion.  Serious investors will find her analysis concise &amp; compelling."
michael_saylor,2020-11-12,"#Bitcoin is not a currency, nor is it a payment network.   It is a bank in cyberspace, run by incorruptible software, offering a global, affordable, simple, &amp; secure savings account to billions of people that don’t have the option or desire to run their own hedge fund."
michael_saylor,2020-11-11,"#Apple could generate $100 billion or more in shareholder value if they integrated #Bitcoin into Apple Pay, built a secure crypto wallet into the iPhone, and began buying #BTC with their Treasury Reserves.   h/t @ETFProfessor    https://t.co/zqDNuFskeY"
michael_saylor,2020-11-11,"What happens to all those Quad 4 trader models when 10 billionaires say ""I bought it.  I am not ashamed of it.  I intend to buy more.""    #Bitcoin is not an information network (GOOG), or a social network (FB).  It's a monetary network. Let that sink in..."
michael_saylor,2020-11-11,"Augmented by great technology partners, #Bitcoin is capable of collecting all the monetary energy in the world, storing it securely &amp; perpetually without power loss, and channeling it efficiently to anyone or anything at the speed of light.  Few understand this."
michael_saylor,2020-11-10,@johnkvallis @mtcbtc @3beneteau @APompliano This is why I try to avoid talking about #Bitcoin when operating a vehicle.
michael_saylor,2020-11-10,"Today, #BTC was less volatile than NASDAQ, Dow Jones, Russell 2000, 10 &amp; 30 Year Treasuries, Gold, Silver, Apple, Amazon, Microsoft, Alphabet &amp; Facebook &amp; similar to S&amp;P 500.   #Bitcoin advocates can stop apologizing for volatility."
michael_saylor,2020-11-10,"I agree with @APompliano that it is dangerous to think that Gold &amp; Bitcoin are similar &amp; complementary investments.   When the #Bitcoin Dragon emerges from its lair, the first thing it will eat is the Kingdom of #Gold.  @APompliano  https://t.co/9TmJ834OXH"
michael_saylor,2020-11-09,"Today, #BTC was less volatile than NASDAQ, S&amp;P 500, Dow Jones, Russell 2000, 10 &amp; 30 Year Treasuries, Gold, Silver, Apple, Amazon, Microsoft, &amp; Facebook.   #Bitcoin advocates should stop apologizing for volatility."
michael_saylor,2020-11-09,"At the present time, given the state of the digital &amp; macro economy, the #Bitcoin value proposition of ""Store of Value"" is $250 trillion or more, while the value proposition of ""Medium of Exchange"" is ... Nothing.  Less than zero."
michael_saylor,2020-11-09,#Bitcoin is the dominant crypto network - engineered to host the ideal safe haven asset &amp; preserve monetary energy over long periods of time without power loss.  That makes #BTC the solution to every investor’s store of value problem. Few understand this.   https://t.co/QcK8z5UHS0
michael_saylor,2020-11-08,"#Bitcoin is the greatest monetary athlete of our time.   Superstar athletes are exceptional, enigmatic, &amp; erratic in their first decade as they learn &amp; master their craft.   In their second decade, they crush everyone and everything in their path."
michael_saylor,2020-11-07,"Bitcoin Evangelism, Incorruptible Substance, Engineers &amp; Money, Trading Comedy, Treasury Strategy, Beautiful Assets, Bitcoin is Hope, Moral Hazard, Monetary Virtues, Bitcoin Economy, The Terachad, Stoicism, Stop-Loss on Love, Compelling Ideas, $100k Party"
michael_saylor,2020-11-06,"Technology drives #Bitcoin Adoption.  Cash App generated $1.63 billion of bitcoin revenue during Q3 up approximately 11x year over year.   No one will be building #Gold into their mobile payments app.  It's a pretty, shiny, dumb rock.   https://t.co/8tNhSXBhR2"
michael_saylor,2020-11-06,Politicians destroyed the Savings Account.  The Bank of #Bitcoin is bringing it back.
michael_saylor,2020-11-04,"When I look at #Bitcoin, I don’t see a call option on the future, or apocalypse insurance, or a non-correlated asset class.   I see a new invention – pure monetary energy, and it reminds me of oil, antibiotics, &amp; electricity.  It’s like giving freezing investors the gift of fire."
michael_saylor,2020-11-04,"My interview with Block Journal covering MicroStrategy, The Mobile Wave, The Virtual Wave, Investment Philosophy, Macroeconomics, Treasury Strategy, #Bitcoin, &amp; the Future of Crypto.  Available for download from @blockjournal at  https://t.co/dDXh5YElDQ  https://t.co/XRDuixi5Do"
michael_saylor,2020-11-04,"Equity investors have lots of choices, concerns, &amp; catalysts causing them to trade in &amp; out of their positions.  Once you understand #Bitcoin, you realize it offers a simple solution to the investment challenge - buy &amp; #hodl.    https://t.co/qXbjxWEeNA"
michael_saylor,2020-11-03,"When I look at this chart I see energy flowing one way, into a monetary network, like a battery charging up to power the world.  Every day $BTC trades above the 200WMA #Bitcoin gets stronger, like spinning up a fly wheel.   Does anyone else see what I see?"
michael_saylor,2020-11-02,"#Bitcoin is a monetary operating system allowing investors to benefit from a wide variety of #BTC monetary applications from firms like Square, PayPal, Coinbase, Kraken, Binance, Grayscale, NYDIG, Fidelity, Casa, Swan, et al.  The #Bitcoin ecosystem grows stronger by the day."
michael_saylor,2020-11-01,"The Wall Street Journal is beginning to notice #Bitcoin and explore its relationship to the wider capital markets, where U.S. stocks alone are worth nearly $52 trillion.   https://t.co/OR0rkHgEve"
michael_saylor,2020-11-01,"In 1981, Buckminster Fuller predicted a global monetary system based upon uniform energy valuations to solve the problems of economic empowerment we faced then &amp; now from fiat currency.   #Bitcoin is the first true monetary network, based on encrypted energy."
michael_saylor,2020-11-01,"Paradigm Shift, Adiabatic Lapse, Buffet &amp; Apple, K Shape Recovery, Crypto Scuba, Courage &amp; Commitment, Finance vs. Engineering, CeFI vs. DeFI, Cyber Economics, Astrophysics &amp; Network Dynamics, #Bitcoin Opportunities, Stoicism &amp; Humility, Hodling Hornets    https://t.co/sCCfZN3wtE"
michael_saylor,2020-11-01,"#Bitcoin provides Integrity to the digital monetary system.   Liquidity, Scalability, Security, Functionality, Performance, Compatibility, Accessibility, Compliance, &amp; Popularity will be delivered by those individuals, enterprises &amp; agencies that support the Bitcoin Standard."
michael_saylor,2020-10-31,"Satoshi started a fire in cyberspace.  What began as a camp fire, grew into a bonfire, now a raging forest fire, promises to become a planet fire.  #Bitcoin is the first true monetary network, spreading thru humanity like a cyberfire.   https://t.co/hehtuuwfjq"
michael_saylor,2020-10-30,A designer has achieved perfection when there is nothing left to take away.   #Bitcoin has no Competitor.
michael_saylor,2020-10-29,MicroStrategy has been running a full node of Bitcoin Core version 0.20.1 for over a month now.  We are thrilled to do our part to support the growth of the #Bitcoin Network.
michael_saylor,2020-10-29,"@lopp Once you understand #Bitcoin, you go to bed each night with anxiety, feeling chronically short."
michael_saylor,2020-10-28,"Some have asked how much #BTC I own. I personally #hodl 17,732 BTC which I bought at $9,882 each on average. I informed MicroStrategy of these holdings before the company decided to buy #bitcoin for itself."
michael_saylor,2020-10-27,@MilkmanHero Your consolation is that you got to buy Bitcoin four years before the rest of us...
michael_saylor,2020-10-27,"For the first time in history, we have a software network capable of storing &amp; channeling monetary energy without power loss. #Bitcoin is the first digital monetary network.   As investors &amp; enterprises come to realize this, the consequences will be profound."
michael_saylor,2020-10-26,"As investors rotate out of Bonds in search of a Store of Value, they are forced to choose between Gold and Big Tech.   #Bitcoin offers a compelling alternative since it is a digital monetary network designed to host a safe haven asset.    https://t.co/7T3nVf1Cq2 via @YouTube"
michael_saylor,2020-10-25,"Satoshi started a fire in cyberspace.  While the fearful run from it and fools dance around it, the faithful feed the flame, and dream of a world bathed in the warm glow of cyberlight.  #Bitcoin"
michael_saylor,2020-10-24,#Google is what happens when we pool information energy on a software network.   Everyone understands this.   #Bitcoin is what happens when we pool monetary energy on a software network.  Few understand this.
michael_saylor,2020-10-24,Imagine a world where everyone used something fair &amp; equitable to settle their economic differences.  #Bitcoin
michael_saylor,2020-10-23,#Bitcoin is the Savings &amp; Loan at the End of the Universe.
michael_saylor,2020-10-22,"Embracing #Bitcoin Late, Tech Dominance, Owning vs. Trading, Volatility Myths, Stampede to SoV, Big Tech &amp; Gold Defects, Bitcoin is Hope, Commodities vs. Assets, Crypto Wars, S Curve, Generational Wealth, Monetary Energy, Perils of Models    https://t.co/Y4AcpErFQb via @YouTube"
michael_saylor,2020-10-22,"My first meeting with my idol @RaoulGMI , who was instrumental in drawing me into the world of #Bitcoin, in which I emphatically (with my characteristic humility 😉) noted that now he must sell all his gold."
michael_saylor,2020-10-22,"Growing MicroStrategy, Domains, Stoicism, Technology, Discovering Inflation, Acquisitions, Treasury, Virtual Transformation, Currency War, Defects of Gold &amp; Fiat, Bitcoin as Monetary Network &amp; Critical Element, Cyber Hornets, Corporate Adoption, Perils of Hedging, Conviction"
michael_saylor,2020-10-22,"@thibm_ You are correct.   On our to do list - Austrian Economics, Bitcoin Economics, &amp; more."
michael_saylor,2020-10-22,"A designer knows he has achieved perfection when there is nothing left to take away.  #Bitcoin has no Country, Company, or Competitor."
michael_saylor,2020-10-21,#Facebook is what happens when we pool social energy on a software network.  Everyone understands this.  #Bitcoin is what happens when we pool monetary energy on a software network.  Few understand this.
michael_saylor,2020-10-21,Paypal will allow anyone to store all of their personal treasury assets in #Bitcoin and make payments quickly &amp; easily in fiat from their mobile device.  The future is here.   https://t.co/gRH2BzqYKN
michael_saylor,2020-10-21,"Another publicly company is investing in #Bitcoin in order to  ""protect investors' assets from currency debasement.""   https://t.co/eM0fik0Age"
michael_saylor,2020-10-20,"Everyone in the crypto industry would benefit if analysts segmented the market into crypto-assets (e.g. #Bitcoin), crypto-applications (e.g. Ethereum), &amp; crypto-currencies (e.g. Tether), and calculated three different dominance metrics.   https://t.co/rnySXljPKN"
michael_saylor,2020-10-20,"My message for @KeithMcCullough : #Bitcoin is an asset, not a commodity.   Commodities are abundant and should be traded.   Assets are scarce and should be owned.  Pure monetary energy is the ideal treasury reserve asset, and for the first time in history, we can now own some."
michael_saylor,2020-10-20,#Bitcoin is an ark of encrypted energy to escape the currency flood.
michael_saylor,2020-10-19,Tomorrow I am going to try to convince @KeithMcCullough to change his opinion of #Bitcoin and join the cyber hornets.
michael_saylor,2020-10-19,"#Bitcoin is like Facebook, except no one ever brought a billion friends to #Facebook."
michael_saylor,2020-10-18,#Bitcoin investors understand that preserving energy in a world where everyone else is dissipating it is a winning strategy.
michael_saylor,2020-10-17,"In these challenging times, #Bitcoin represents hope to billions of people in need of an instrument of economic empowerment. Accordingly, we have redirected the hope domain to the #Bitcoin Education section of our website. Spread the word - #Bitcoin is  https://t.co/kZl3k7Tm4h"
michael_saylor,2020-10-16,"The crypto analysts &amp; exchanges should stop comparing #Bitcoin to Altcoins and start comparing Bitcoin to Fiat, Gold, Equity, &amp; Bonds since those assets hold 99.9% of the monetary energy in the world.   https://t.co/HQbC8RK9dZ"
michael_saylor,2020-10-16,"#Bitcoin is the first software network capable of storing all the monetary energy in the world with no loss of power over time and negligible transmission loss.  Assuming broad adoption, that would make it the most valuable invention of the modern era.   Few understand this."
michael_saylor,2020-10-15,"#Bitcoin Heroes, Inflation Confusion, Gold &amp; Equity, Energy Efficiency, Quantum Skeptics, Robert Breedlove, Community like MIT, Good Economists, “Because Math”, Square &amp; Economic Empowerment, Argentina, Hope, Mission, Natural Beauty, Cyber Hornets.   https://t.co/ZzFIckS4E7"
michael_saylor,2020-10-15,"A designer knows he has achieved perfection not when there is nothing left to add, but when there is nothing left to take away. -Saint-Exupéry  #Bitcoin has no Country, Capitol, Company, Complication, Caveat, or Competitor."
michael_saylor,2020-10-15,"#Bitcoin as Digital Gold, Technology Investment, Volatility, Market Segments, Attracting Assets, Immortal Sovereignty, Crypto Theory &amp; Dysfunction, Wealth Management, Tax &amp; Accounting Challenges to Crypto Payments, Politics, Priorities, &amp; Path to Success   https://t.co/rh4lX4DIJF"
michael_saylor,2020-10-15,"#Bitcoin &amp; Economic Empowerment, Perils of Trading, Safe Havens, Argentina, Paradigm Shifts, Inflation Vectors, Gold Defects, Software Risks, Faith &amp; Immortality, Corporate Adoption, Treasury Reserves, Tax Code, Ode to Maximalists, Surviving the Flood   https://t.co/Jw4PV1G5GY"
michael_saylor,2020-10-14,"#Bitcoin will be the dominant monetary network because of the Maximalists.   ""If you don't believe me or don't get it, I don't have time to try to convince you, sorry."""
michael_saylor,2020-10-14,"Institutional support for #Bitcoin continues to build, with @Grayscale leading the way."
michael_saylor,2020-10-14,"Apple is a mobile network, Google is a search network, Facebook is a social network, #Bitcoin is a monetary network.   All benefit from advances in software &amp; hardware technology, as well as Metcalfe’s law.  Many understand the former, few understand the later."
michael_saylor,2020-10-13,"#Bitcoin is the first digital monetary system capable of storing all the money in the world for every individual, corporation, and government in a fair &amp; equitable manner, without losing any of it.  If that's not intrinsically valuable, what is?"
michael_saylor,2020-10-13,"NYDIG parent Stone Ridge holds 10,000+ BTC in its own treasury while managing $10+ billion in other assets for some of the largest corporations, banks &amp; insurers in the world. Firms that sell #Bitcoin should hold #Bitcoin.   #Skininthegame   https://t.co/YObDOGTX7Y"
michael_saylor,2020-10-13,"As the trillions of dollars on the balance sheets of banks, asset managers, insurance firms, endowments, &amp; family offices begin their migration to the #Bitcoin universe, they will need firms like NYDIG to guide them.  $1 billion down, more to go.   https://t.co/YObDOGTX7Y"
michael_saylor,2020-10-11,"99.9% of the money in the world is invested in assets like cash, stocks, bonds, gold, &amp; real estate.   #Bitcoin is competing with alt assets, not alt coins.  Educating the majority should be more constructive than debating the minority."
michael_saylor,2020-10-10,"If your investment time horizon is one year, anything might work.   If your investment time horizon is one century, one thing might work.  #Bitcoin"
michael_saylor,2020-10-09,"For any company or investor considering #Bitcoin as a treasury reserve asset, @MicroStrategy has published a curated set of resources including some of the reference materials we relied upon to make our decision.   https://t.co/u3aFjNaAI3"
michael_saylor,2020-10-08,#Bitcoin makes a fine treasury reserve asset.   My admiration goes out to @jack and the @Square team for leading the way.
michael_saylor,2020-10-07,"For 953 million people in 20 countries with weakening currencies, #Bitcoin represents something greater than a treasury asset.  For them, it's more like an ark of encrypted energy to escape the flood."
michael_saylor,2020-10-07,"I considered investing our treasury in fiat, bonds, stocks, swaps, index funds, options, real estate, commodities, precious metals, art, &amp; intangibles before settling on #Bitcoin. It seems like the ideal long duration asset – I don’t understand why anyone would want to trade it."
michael_saylor,2020-10-06,"The critical transaction you need to do on the blockchain is the one where you move all your #Bitcoin off the exchange into a cold storage wallet.  Subsequently, a swarm of cyber hornets will protect your assets every second ~ 31,536,000 times per year, for all of eternity."
michael_saylor,2020-10-06,"Using #Bitcoin as a MoE for small transactions is challenging because accounting costs, transaction fees, &amp; taxes all skyrocket. It’s heroic but often unnecessary. Better to leave your working capital in a fiat account and use your favorite mobile app for routine money transfers."
michael_saylor,2020-10-05,21st century investors lost trillions clinging to 20th century ideas.  #Gold peaked in the 19th century.  Buy #Bitcoin.
michael_saylor,2020-10-04,Positive inflation drains the energy from your life.  Negative interest is an attempt to stop the flow of time.  Channel your energy into #Bitcoin and move forward toward the future you deserve.
michael_saylor,2020-10-02,"In this interview I explain why I believe that #Bitcoin is digital gold – the ideal treasury reserve asset.   We discuss inflation, the limitations of physical #gold, &amp; why #Bitcoin has advantages similar to @Apple, @Google, &amp; @Facebook."
michael_saylor,2020-10-02,"In this interview I explain why I believe that #Bitcoin is digital gold - the ideal treasury reserve asset.  We discuss inflation, the limitations of physical #gold, &amp; why #Bitcoin has advantages similar to @Apple, @Google, &amp; @Facebook.    https://t.co/7Uyzn8qFR7 via @YouTube"
michael_saylor,2020-10-02,"The magic of #Bitcoin isn’t the transfer of money to someone 10,000 miles away – it is the transfer of money to someone 10,000 days away."
michael_saylor,2020-10-01,#Bitcoin is the most efficient system in the history of mankind for channeling energy through time and space.
michael_saylor,2020-09-30,"#Bitcoin is digital gold - growing harder, smarter, faster, &amp; stronger due to the relentless progression of technology."
michael_saylor,2020-09-29,"If #Bitcoin is the steel of cyber-architecture, then #Domains are the real estate holdings underneath, anchoring the virtual age in the bedrock of language and providing portals to the digital networks critical to life now &amp; yet to come.   https://t.co/DAHhFxnCKH"
michael_saylor,2020-09-27,"The success of #Bitcoin will be a function of Adoption (as Hodlers invest their assets in BTC as a SoV), Utility (as technology makes it harder, smarter, faster, &amp; stronger money), Productivity (as Hodlers invest their free cash flows), &amp; Inflation (of competing assets for SoV)."
michael_saylor,2020-09-24,"No one can buy a pizza with their stock, bonds, real estate, gold, or derivatives.  No one cares.  #Bitcoin does not need to be a medium of exchange."
michael_saylor,2020-09-24,@Excellion You have me thinking really hard about #Bitcoin mining now...I have a feeling this is going to interfere with my recreational reading for some time...
michael_saylor,2020-09-23,"#Bitcoin is 19.3 trillion times more secure than it was 10 years ago, 50x more secure than the next best thing.   Gold is still as secure as it was in 1934.   https://t.co/ny1OKca7Ru"
michael_saylor,2020-09-23,"There is no truth to the stories currently circulating that speculate ""he would not hesitate to dump MicroStrategy’s 38,250 Bitcoin (BTC) at a moment’s notice if an alternative asset’s yields were to jump.""   This is creative journalism."
michael_saylor,2020-09-23,@BitcoinTina The headline is a misrepresentation of what I said.  I merely indicated that #Bitcoin is to be preferred as a treasury asset because it is so liquid.   I never suggested an intent to trade it for other assets on short notice.
michael_saylor,2020-09-20,"When considering network dominance in the crypto industry, I find it clarifying to separate crypto-asset networks like #Bitcoin from crypto-application networks like Ethereum &amp; stablecoins. Bitcoin dominance has advanced from a low of 71.05% on December 20, 2017 to 93.57% today.  https://t.co/03cbWVyoLY"
michael_saylor,2020-09-18,"@RaoulGMI This session is focused upon investment strategy, technology philosophy, macroeconomics, #Bitcoin vs Gold, &amp; adopting the #Bitcoin Standard.  I get a bit intense. 🔥"
michael_saylor,2020-09-18,"#Bitcoin is a swarm of cyber hornets serving the goddess of wisdom, feeding on the fire of truth, exponentially growing ever smarter, faster, and stronger behind a wall of encrypted energy."
michael_saylor,2020-09-17,"If #Bitcoin is treated as a treasury reserve asset, based on our model, 99.98% of all transactions will be off-chain, and assets-at-risk will be in cold storage 99.92% of the time."
michael_saylor,2020-09-17,"We acquired 21,454 BTC via 78,388 off-chain transactions, then secured it in cold storage with 18 on-chain transactions.  #Bitcoin scales just fine as a store of value."
michael_saylor,2020-08-11,MicroStrategy Adopts #Bitcoin as Primary Treasury Reserve Asset.   https://t.co/JH69p2mEKY
michael_saylor,2014-03-25,"A logical/predictable outcome of crypto-currency debate -""Bitcoin Is Property Not Currency in Tax System, IRS Says""  http://t.co/5Pn9CZzLPK"
michael_saylor,2014-03-12,"@tonyquartararo @sengseng Bitcoin is anonymous, with no biometric registration, on web servers, protected by proxies, with no gov oversight."
michael_saylor,2014-03-01,"The Bitcoin Blasphemy, via @nytimes.  A thoughtful, balanced op-ed noting #Bitcoin is more commodity than currency.   http://t.co/z18IDo6adY"
michael_saylor,2013-12-19,#Bitcoin days are numbered.   It seems like just a matter of time before it suffers the same fate as online gambling.
michael_saylor,2013-12-07,"Lacking a credible sponsor, #Bitcoin is in imminent danger of being regulated out of existence.  http://t.co/WwNKYF5Auh"
